Year,Nation,Eng_Nation,Q_WR,Q_GR,F_Rank,F_Point,F_Rd,F_Pd
2020,네덜란드,Netherlands,0.375,2,13.0,1603.0,0.0,17.0
2020,나이지리아,Nigeria,0.0,-1,29.0,1493.0,5.0,11.0
2020,파라과이,Paraguay,0.25,1,40.0,1461.0,0.0,-1.0
2020,폴란드,Poland,0.5,6,19.0,1558.0,3.0,26.0
2020,포르투갈,Portugal,0.625,15,5.0,1653.0,0.0,10.0
2020,카타르,Qatar,0.25,0,55.0,1396.0,7.0,19.0
2020,러시아,Russia,0.25,-4,32.0,1485.0,10.0,30.0
2020,사우디아라비아,Saudi Arabia,0.5,2,66.0,1351.0,4.0,15.0
2020,세네갈,Senegal,0.6666666666666666,1,20.0,1555.0,0.0,9.0
2020,세르비아,Serbia,0.25,3,31.0,1486.0,4.0,10.0
2020,슬로베니아,Slovenia,0.625,11,64.0,1368.0,-6.0,-22.0
2020,남아프리카 공화국,South Africa,0.5,3,71.0,1334.0,0.0,3.0
2020,대한민국,South Korea,0.5,0,39.0,1464.0,-2.0,-6.0
2020,스페인,Spain,0.375,10,7.0,1642.0,0.0,11.0
2020,스웨덴,Sweden,0.4,-7,18.0,1567.0,0.0,7.0
2020,스위스,Switzerland,0.125,-1,15.0,1600.0,-4.0,-4.0
2020,튀니지,Tunisia,0.5,4,26.0,1506.0,3.0,13.0
2020,미국,United States,0.75,11,23.0,1542.0,-2.0,-3.0
2020,우루과이,Uruguay,0.5,0,6.0,1645.0,0.0,6.0
2021,알제리,Algeria,0.7222222222222222,45,30.0,1498.62,5.0,16.61999999999989
2021,앙골라,Angola,0.25,-1,,,,
2021,아르헨티나,Argentina,0.625,19,6.0,1725.31,3.0,102.30999999999995
2021,호주,Australia,0.7,16,32.0,1493.99,9.0,36.99000000000001
2021,벨기에,Belgium,0.6470588235294118,24,1.0,1832.33,0.0,59.32999999999993
2021,브라질,Brazil,0.75,22,2.0,1811.73,1.0,99.73000000000002
2021,카메룬,Cameroon,0.6,8,58.0,1404.46,-5.0,-8.539999999999964
2021,캐나다,Canada,0.6842105263157895,44,51.0,1416.23,22.0,84.23000000000002
2021,칠레,Chile,0.3333333333333333,-1,23.0,1536.53,-6.0,-42.47000000000003
2021,콜롬비아,Colombia,0.2352941176470588,4,16.0,1618.4,-6.0,-3.599999999999909
2021,코스타리카,Costa Rica,0.2777777777777778,-4,44.0,1438.29,2.0,-0.7100000000000364
2021,크로아티아,Croatia,0.5,15,17.0,1608.25,-9.0,-19.75
2021,체코,Czech Republic,0.4705882352941176,12,31.0,1494.78,14.0,48.77999999999997
2021,덴마크,Denmark,0.7222222222222222,34,10.0,1658.49,6.0,65.49000000000001
2021,에콰도르,Ecuador,0.3333333333333333,1,52.0,1415.09,12.0,47.08999999999992
2021,이집트,Egypt,0.6,19,48.0,1434.62,3.0,14.61999999999989
2021,잉글랜드,England,0.7894736842105263,47,3.0,1755.44,1.0,91.44000000000005
2021,프랑스,France,0.625,24,4.0,1754.31,-2.0,10.309999999999945
2021,독일,Germany,0.6875,37,14.0,1627.8,0.0,25.799999999999955
2021,가나,Ghana,0.5,5,53.0,1411.3,-7.0,-27.700000000000045
2021,그리스,Greece,0.3333333333333333,1,46.0,1435.43,7.0,22.430000000000064
2021,온두라스,Honduras,0.1176470588235294,-12,63.0,1371.61,-1.0,-5.3900000000001
2021,이란,Iran,0.9090909090909092,28,22.0,1538.08,8.0,49.07999999999993
2021,이탈리아,Italy,0.631578947368421,31,5.0,1735.73,7.0,123.73000000000002
2021,코트디부아르,Ivory Coast,0.7,13,54.0,1410.56,6.0,32.559999999999945
2021,일본,Japan,0.8333333333333334,37,26.0,1520.46,2.0,20.460000000000036
2021,멕시코,Mexico,0.5,17,9.0,1666.19,2.0,45.190000000000055
2021,모로코,Morocco,0.8571428571428571,31,33.0,1493.23,10.0,37.23000000000002
2021,네덜란드,Netherlands,0.6875,32,11.0,1648.2,2.0,45.200000000000045
2021,나이지리아,Nigeria,0.5454545454545454,5,34.0,1492.37,-5.0,-0.6300000000001091
2021,파라과이,Paraguay,0.2,-8,35.0,1484.31,5.0,23.309999999999945
2021,폴란드,Poland,0.4,17,24.0,1531.82,-5.0,-26.180000000000064
2021,포르투갈,Portugal,0.5625,20,7.0,1674.9,-2.0,21.90000000000009
2021,카타르,Qatar,0.5,3,43.0,1445.83,12.0,49.82999999999993
2021,러시아,Russia,0.6,9,37.0,1475.43,-5.0,-9.569999999999936
2021,사우디아라비아,Saudi Arabia,0.7142857142857143,19,56.0,1406.34,10.0,55.33999999999992
2021,세네갈,Senegal,0.625,17,20.0,1555.37,0.0,0.36999999999989086
2021,세르비아,Serbia,0.5714285714285714,16,28.0,1515.97,3.0,29.970000000000027
2021,슬로베니아,Slovenia,0.4166666666666667,7,64.0,1370.46,0.0,2.4600000000000364
2021,남아프리카 공화국,South Africa,0.6,12,73.0,1348.6,-2.0,14.599999999999909
2021,대한민국,South Korea,0.7,14,36.0,1479.41,3.0,15.410000000000082
2021,스페인,Spain,0.5555555555555556,21,8.0,1673.68,-1.0,31.680000000000064
2021,스웨덴,Sweden,0.6875,13,18.0,1606.03,0.0,39.02999999999997
2021,스위스,Switzerland,0.5882352941176471,22,15.0,1622.73,0.0,22.730000000000018
2021,튀니지,Tunisia,0.7058823529411765,16,25.0,1526.87,1.0,20.86999999999989
2021,미국,United States,0.7727272727272727,34,13.0,1643.1,10.0,101.09999999999991
2021,우루과이,Uruguay,0.2666666666666666,-5,12.0,1645.42,-6.0,0.42000000000007276
2022,알제리,Algeria,0.5714285714285714,6,37.0,1489.1,-7.0,-9.519999999999982
2022,앙골라,Angola,0.5555555555555556,7,119.0,1155.9,5.0,19.90000000000009
2022,아르헨티나,Argentina,0.75,31,3.0,1773.88,3.0,48.570000000000164
2022,호주,Australia,0.5384615384615384,4,38.0,1488.72,-6.0,-5.269999999999982
2022,벨기에,Belgium,0.4166666666666667,4,2.0,1816.71,-1.0,-15.61999999999989
2022,브라질,Brazil,0.7692307692307693,29,1.0,1841.3,1.0,29.569999999999936
2022,카메룬,Cameroon,0.4117647058823529,5,43.0,1471.44,15.0,66.98000000000002
2022,캐나다,Canada,0.4666666666666667,7,41.0,1475.0,10.0,58.76999999999998
2022,칠레,Chile,0.0909090909090909,-13,29.0,1509.61,-6.0,-26.920000000000073
2022,콜롬비아,Colombia,0.7777777777777778,10,17.0,1611.04,-1.0,-7.360000000000127
2022,코스타리카,Costa Rica,0.6666666666666666,2,31.0,1503.59,13.0,65.29999999999995
2022,크로아티아,Croatia,0.5,5,12.0,1645.64,5.0,37.3900000000001
2022,체코,Czech Republic,0.2,-5,35.0,1492.21,-4.0,-2.5699999999999363
2022,덴마크,Denmark,0.4545454545454545,3,10.0,1666.57,0.0,8.079999999999927
2022,에콰도르,Ecuador,0.2307692307692307,1,44.0,1464.39,8.0,49.30000000000018
2022,이집트,Egypt,0.5333333333333333,5,39.0,1486.44,9.0,51.820000000000164
2022,잉글랜드,England,0.3846153846153846,7,5.0,1728.47,-2.0,-26.970000000000027
2022,프랑스,France,0.5333333333333333,12,4.0,1759.78,0.0,5.470000000000027
2022,독일,Germany,0.3333333333333333,6,11.0,1650.21,3.0,22.410000000000082
2022,가나,Ghana,0.25,-7,61.0,1393.0,-8.0,-18.299999999999955
2022,그리스,Greece,0.6,7,52.0,1437.6,-6.0,2.1699999999998454
2022,온두라스,Honduras,0.2142857142857142,-12,80.0,1301.98,-17.0,-69.62999999999988
2022,이란,Iran,0.5,-2,20.0,1564.61,2.0,26.529999999999973
2022,이탈리아,Italy,0.4545454545454545,-2,6.0,1726.14,-1.0,-9.589999999999918
2022,코트디부아르,Ivory Coast,0.5,7,48.0,1443.06,6.0,32.5
2022,일본,Japan,0.5555555555555556,19,24.0,1559.54,2.0,39.07999999999993
2022,멕시코,Mexico,0.45,7,13.0,1644.89,-4.0,-21.299999999999955
2022,모로코,Morocco,0.55,12,22.0,1563.5,11.0,70.26999999999998
2022,네덜란드,Netherlands,0.6923076923076923,16,8.0,1694.51,3.0,46.309999999999945
2022,나이지리아,Nigeria,0.3846153846153846,6,32.0,1498.47,2.0,6.100000000000136
2022,파라과이,Paraguay,0.2727272727272727,-9,47.0,1448.77,-12.0,-35.539999999999964
2022,폴란드,Poland,0.3846153846153846,-5,26.0,1548.59,-2.0,16.769999999999982
2022,포르투갈,Portugal,0.6428571428571429,22,9.0,1676.56,-2.0,1.6599999999998545
2022,카타르,Qatar,0.4545454545454545,-2,50.0,1439.89,-7.0,-5.939999999999827
2022,러시아,Russia,0.3333333333333333,1,33.0,1496.11,4.0,20.679999999999836
2022,사우디아라비아,Saudi Arabia,0.2941176470588235,-3,51.0,1437.78,5.0,31.440000000000055
2022,세네갈,Senegal,0.5,9,18.0,1584.38,2.0,29.01000000000022
2022,세르비아,Serbia,0.5,7,21.0,1563.62,7.0,47.649999999999864
2022,슬로베니아,Slovenia,0.3,-2,63.0,1384.04,1.0,13.579999999999927
2022,남아프리카 공화국,South Africa,0.5,2,67.0,1349.59,6.0,0.9900000000000091
2022,대한민국,South Korea,0.6,15,28.0,1530.3,8.0,50.88999999999987
2022,스페인,Spain,0.5384615384615384,17,7.0,1715.22,1.0,41.539999999999964
2022,스웨덴,Sweden,0.4,-2,25.0,1553.33,-7.0,-52.700000000000045
2022,스위스,Switzerland,0.3846153846153846,-10,15.0,1635.92,0.0,13.190000000000055
2022,튀니지,Tunisia,0.5294117647058824,11,30.0,1507.54,-5.0,-19.329999999999927
2022,미국,United States,0.375,9,16.0,1627.48,-3.0,-15.61999999999989
2022,우루과이,Uruguay,0.6666666666666666,16,14.0,1638.71,-2.0,-6.710000000000036
2023,알제리,Algeria,0.7,12,34.0,1509.5,3.0,20.40000000000009
2023,앙골라,Angola,0.1666666666666666,-3,117.0,1167.7,2.0,11.799999999999955
2023,아르헨티나,Argentina,0.9,19,1.0,1851.41,2.0,77.52999999999997
2023,호주,Australia,0.5,8,27.0,1531.72,11.0,43.0
2023,벨기에,Belgium,0.8,20,5.0,1792.64,-3.0,-24.069999999999936
2023,브라질,Brazil,0.3333333333333333,1,3.0,1837.61,-2.0,-3.6900000000000546
2023,카메룬,Cameroon,0.25,3,41.0,1475.6,2.0,4.1599999999998545
2023,캐나다,Canada,0.4545454545454545,4,44.0,1458.58,-3.0,-16.420000000000073
2023,칠레,Chile,0.4,5,36.0,1504.75,-7.0,-4.8599999999999
2023,콜롬비아,Colombia,0.5833333333333334,8,16.0,1629.6,1.0,18.559999999999945
2023,코스타리카,Costa Rica,0.2307692307692307,-10,46.0,1452.1,-15.0,-51.49000000000001
2023,크로아티아,Croatia,0.6,11,6.0,1747.83,6.0,102.18999999999983
2023,체코,Czech Republic,0.5,9,37.0,1500.44,-2.0,8.230000000000018
2023,덴마크,Denmark,0.7,9,18.0,1606.84,-8.0,-59.73000000000002
2023,에콰도르,Ecuador,0.6,4,38.0,1497.66,6.0,33.26999999999998
2023,이집트,Egypt,0.8,18,35.0,1508.93,4.0,22.49000000000001
2023,잉글랜드,England,0.8,21,4.0,1794.34,1.0,65.86999999999989
2023,프랑스,France,0.8,28,2.0,1840.76,2.0,80.98000000000002
2023,독일,Germany,0.2727272727272727,-5,15.0,1637.9,-4.0,-12.309999999999945
2023,가나,Ghana,0.4444444444444444,-2,60.0,1400.0,1.0,7.0
2023,그리스,Greece,0.5,8,51.0,1437.26,1.0,-0.33999999999991815
2023,온두라스,Honduras,0.3846153846153846,1,77.0,1305.78,3.0,3.7999999999999545
2023,이란,Iran,0.7777777777777778,20,21.0,1561.26,-1.0,-3.349999999999909
2023,이탈리아,Italy,0.5,7,9.0,1727.37,-3.0,1.2299999999997908
2023,코트디부아르,Ivory Coast,0.625,13,50.0,1437.89,-2.0,-5.169999999999845
2023,일본,Japan,0.7777777777777778,26,19.0,1605.2,5.0,45.66000000000008
2023,멕시코,Mexico,0.5,14,12.0,1661.46,1.0,16.569999999999936
2023,모로코,Morocco,0.5,6,13.0,1658.32,9.0,94.81999999999994
2023,네덜란드,Netherlands,0.6,7,7.0,1743.15,1.0,48.6400000000001
2023,나이지리아,Nigeria,0.5,8,40.0,1488.86,-8.0,-9.610000000000127
2023,북한,North Korea,0.5,4,116.0,1169.96,-4.0,0.0
2023,파라과이,Paraguay,0.25,-1,52.0,1432.08,-5.0,-16.690000000000055
2023,폴란드,Poland,0.5,3,30.0,1524.61,-4.0,-23.980000000000018
2023,포르투갈,Portugal,1.0,34,8.0,1728.58,1.0,52.01999999999998
2023,카타르,Qatar,0.3571428571428571,6,61.0,1395.57,-11.0,-44.320000000000164
2023,러시아,Russia,0.5,11,39.0,1495.53,-6.0,-0.5799999999999272
2023,사우디아라비아,Saudi Arabia,0.2727272727272727,-2,57.0,1412.82,-6.0,-24.960000000000036
2023,세네갈,Senegal,0.5555555555555556,11,20.0,1597.01,-2.0,12.629999999999882
2023,세르비아,Serbia,0.5454545454545454,7,28.0,1529.49,-7.0,-34.12999999999988
2023,슬로베니아,Slovenia,0.7,11,59.0,1404.72,4.0,20.680000000000064
2023,남아프리카 공화국,South Africa,0.4285714285714285,3,65.0,1368.25,2.0,18.660000000000082
2023,대한민국,South Korea,0.5,17,26.0,1533.01,2.0,2.7100000000000364
2023,스페인,Spain,0.8,21,10.0,1710.72,-3.0,-4.5
2023,스웨덴,Sweden,0.5833333333333334,10,23.0,1538.84,2.0,-14.490000000000009
2023,스위스,Switzerland,0.4,11,14.0,1654.11,1.0,18.189999999999827
2023,튀니지,Tunisia,0.6666666666666666,9,29.0,1525.23,1.0,17.690000000000055
2023,미국,United States,0.5555555555555556,34,11.0,1678.71,5.0,51.23000000000002
2023,우루과이,Uruguay,0.7,14,17.0,1626.51,-3.0,-12.200000000000045
2024,알제리,Algeria,0.6153846153846154,17,41.0,1486.03,-7.0,-23.470000000000027
2024,앙골라,Angola,0.6,13,85.0,1281.09,32.0,113.38999999999987
2024,아르헨티나,Argentina,0.75,25,1.0,1889.02,0.0,37.6099999999999
2024,호주,Australia,0.5625,23,25.0,1544.3,2.0,12.579999999999927
2024,벨기에,Belgium,0.2857142857142857,2,6.0,1768.14,-1.0,-24.5
2024,브라질,Brazil,0.4285714285714285,10,5.0,1772.02,-2.0,-65.58999999999992
2024,카메룬,Cameroon,0.5,5,53.0,1458.51,-12.0,-17.089999999999918
2024,캐나다,Canada,0.4285714285714285,1,38.0,1502.31,6.0,43.73000000000002
2024,칠레,Chile,0.25,-3,49.0,1467.98,-13.0,-36.76999999999998
2024,콜롬비아,Colombia,0.625,20,9.0,1738.72,7.0,109.12000000000012
2024,코스타리카,Costa Rica,0.4666666666666667,12,50.0,1466.08,-4.0,13.980000000000018
2024,크로아티아,Croatia,0.3846153846153846,3,12.0,1699.6,-6.0,-48.23000000000002
2024,체코,Czech Republic,0.5384615384615384,8,46.0,1473.19,-9.0,-27.25
2024,덴마크,Denmark,0.3571428571428571,5,20.0,1621.7,-2.0,14.860000000000127
2024,에콰도르,Ecuador,0.4666666666666667,8,27.0,1535.43,11.0,37.76999999999998
2024,이집트,Egypt,0.5384615384615384,12,31.0,1515.64,4.0,6.710000000000036
2024,잉글랜드,England,0.5294117647058824,16,4.0,1817.28,0.0,22.940000000000055
2024,프랑스,France,0.5,9,2.0,1851.92,0.0,11.160000000000082
2024,독일,Germany,0.6666666666666666,25,13.0,1692.19,2.0,54.289999999999964
2024,가나,Ghana,0.1818181818181818,-3,70.0,1360.43,-10.0,-39.569999999999936
2024,그리스,Greece,0.7,13,48.0,1469.18,3.0,31.920000000000073
2024,온두라스,Honduras,0.4166666666666667,4,77.0,1311.3,0.0,5.519999999999982
2024,이란,Iran,0.7777777777777778,26,19.0,1622.92,2.0,61.66000000000008
2024,이탈리아,Italy,0.5714285714285714,7,10.0,1726.31,-1.0,-1.0599999999999454
2024,코트디부아르,Ivory Coast,0.625,12,33.0,1509.12,17.0,71.22999999999979
2024,일본,Japan,0.8125,45,16.0,1639.6,3.0,34.399999999999864
2024,멕시코,Mexico,0.4615384615384615,4,17.0,1635.66,-5.0,-25.799999999999955
2024,모로코,Morocco,0.7692307692307693,25,14.0,1676.14,-1.0,17.820000000000164
2024,네덜란드,Netherlands,0.5,20,7.0,1759.95,0.0,16.799999999999955
2024,나이지리아,Nigeria,0.5,6,39.0,1498.02,1.0,9.160000000000082
2024,북한,North Korea,0.1818181818181818,-2,111.0,1183.02,5.0,13.059999999999945
2024,파라과이,Paraguay,0.3333333333333333,-4,57.0,1423.98,-5.0,-8.099999999999909
2024,폴란드,Poland,0.3076923076923077,-3,30.0,1525.08,0.0,0.4700000000000273
2024,포르투갈,Portugal,0.5625,15,8.0,1752.14,0.0,23.560000000000173
2024,카타르,Qatar,0.5238095238095238,5,44.0,1481.69,17.0,86.12000000000012
2024,러시아,Russia,1.0,12,34.0,1508.73,5.0,13.200000000000045
2024,사우디아라비아,Saudi Arabia,0.4285714285714285,7,56.0,1433.16,1.0,20.340000000000146
2024,세네갈,Senegal,0.7692307692307693,19,21.0,1620.87,-1.0,23.8599999999999
2024,세르비아,Serbia,0.25,-1,35.0,1505.08,-7.0,-24.410000000000082
2024,슬로베니아,Slovenia,0.3333333333333333,2,51.0,1462.98,8.0,58.25999999999999
2024,남아프리카 공화국,South Africa,0.3125,12,59.0,1415.07,6.0,46.819999999999936
2024,대한민국,South Korea,0.5882352941176471,20,23.0,1572.61,3.0,39.59999999999991
2024,스페인,Spain,0.8235294117647058,28,3.0,1836.42,7.0,125.70000000000005
2024,스웨덴,Sweden,0.6363636363636364,10,28.0,1528.18,-5.0,-10.659999999999854
2024,스위스,Switzerland,0.2666666666666666,1,15.0,1641.0,-1.0,-13.1099999999999
2024,튀니지,Tunisia,0.3076923076923077,3,36.0,1504.86,-7.0,-20.37000000000012
2024,미국,United States,0.4285714285714285,1,18.0,1632.19,-7.0,-46.51999999999998
2024,우루과이,Uruguay,0.3125,9,11.0,1701.34,6.0,74.82999999999993
2025,알제리,Algeria,0.6666666666666666,9,38.0,1500.74,3.0,14.710000000000036
2025,앙골라,Angola,0.25,0,89.0,1268.72,-4.0,-12.36999999999989
2025,아르헨티나,Argentina,0.6666666666666666,7,3.0,1870.32,-2.0,-18.700000000000045
2025,호주,Australia,1.0,11,25.0,1583.49,0.0,39.190000000000055
2025,벨기에,Belgium,0.6666666666666666,14,8.0,1739.54,-2.0,-28.600000000000136
2025,브라질,Brazil,0.5,1,6.0,1761.6,-1.0,-10.420000000000073
2025,카메룬,Cameroon,0.5,7,52.0,1455.42,1.0,-3.089999999999918
2025,캐나다,Canada,0.6,13,26.0,1558.04,12.0,55.73000000000002
2025,칠레,Chile,0.1428571428571428,-2,57.0,1441.66,-8.0,-26.319999999999936
2025,콜롬비아,Colombia,0.3333333333333333,5,13.0,1692.1,-4.0,-46.62000000000012
2025,코스타리카,Costa Rica,0.5714285714285714,11,47.0,1481.13,3.0,15.050000000000182
2025,크로아티아,Croatia,0.8333333333333334,16,9.0,1714.2,3.0,14.600000000000136
2025,체코,Czech Republic,0.6666666666666666,5,39.0,1500.29,7.0,27.09999999999991
2025,덴마크,Denmark,0.6666666666666666,7,20.0,1627.64,0.0,5.940000000000055
2025,에콰도르,Ecuador,0.3333333333333333,2,24.0,1588.04,3.0,52.6099999999999
2025,이집트,Egypt,0.75,5,35.0,1519.18,-4.0,3.5399999999999636
2025,잉글랜드,England,0.8333333333333334,11,4.0,1820.44,0.0,3.160000000000082
2025,프랑스,France,0.6666666666666666,4,2.0,1870.92,0.0,19.0
2025,독일,Germany,0.3333333333333333,-2,12.0,1704.27,1.0,12.079999999999927
2025,가나,Ghana,0.6666666666666666,12,75.0,1340.84,-5.0,-19.590000000000146
2025,그리스,Greece,0.6666666666666666,10,40.0,1494.72,8.0,25.539999999999964
2025,온두라스,Honduras,0.5,-1,65.0,1383.98,12.0,72.68000000000006
2025,이란,Iran,0.5,4,21.0,1622.61,-2.0,-0.3100000000001728
2025,이탈리아,Italy,0.5,4,10.0,1710.06,0.0,-16.25
2025,코트디부아르,Ivory Coast,0.5,2,44.0,1483.9,-11.0,-25.2199999999998
2025,일본,Japan,0.3333333333333333,5,19.0,1640.47,-3.0,0.8700000000001182
2025,멕시코,Mexico,0.6666666666666666,9,14.0,1688.38,3.0,52.72000000000003
2025,모로코,Morocco,1.0,13,11.0,1706.27,3.0,30.12999999999988
2025,네덜란드,Netherlands,0.5,11,7.0,1754.17,0.0,-5.779999999999973
2025,나이지리아,Nigeria,0.4285714285714285,4,45.0,1483.86,-6.0,-14.160000000000082
2025,북한,North Korea,0.0,-8,121.0,1151.05,-10.0,-31.970000000000027
2025,파라과이,Paraguay,0.5,3,37.0,1501.01,20.0,77.02999999999997
2025,폴란드,Poland,0.6666666666666666,6,36.0,1517.3,-6.0,-7.779999999999973
2025,포르투갈,Portugal,0.6666666666666666,9,5.0,1779.55,3.0,27.409999999999854
2025,카타르,Qatar,0.2857142857142857,-3,53.0,1453.65,-9.0,-28.039999999999964
2025,러시아,Russia,0.6666666666666666,16,33.0,1521.74,1.0,13.009999999999991
2025,사우디아라비아,Saudi Arabia,0.4545454545454545,3,59.0,1420.65,-3.0,-12.509999999999991
2025,세네갈,Senegal,0.6666666666666666,7,18.0,1645.23,3.0,24.360000000000127
2025,세르비아,Serbia,0.5,1,34.0,1520.9,1.0,15.820000000000164
2025,슬로베니아,Slovenia,0.5,0,50.0,1462.96,1.0,-0.01999999999998181
2025,남아프리카 공화국,South Africa,0.6666666666666666,9,55.0,1448.67,4.0,33.600000000000136
2025,대한민국,South Korea,0.5,8,23.0,1593.19,0.0,20.580000000000155
2025,스페인,Spain,0.5,10,1.0,1875.37,2.0,38.94999999999982
2025,스웨덴,Sweden,0.5,4,32.0,1524.62,-4.0,-3.560000000000173
2025,스위스,Switzerland,0.8333333333333334,15,17.0,1648.3,-2.0,7.2999999999999545
2025,튀니지,Tunisia,0.8333333333333334,7,46.0,1483.02,-10.0,-21.839999999999918
2025,미국,United States,0.5,5,16.0,1670.04,2.0,37.84999999999991
2025,우루과이,Uruguay,0.3333333333333333,2,15.0,1673.65,-4.0,-27.689999999999827
