,year,home_team,away_team,home_rate
13621,2022,Ecuador,Peru,0.0
13622,2022,Ecuador,Senegal,0.0
13623,2022,Ecuador,Trinidad and Tobago,1.0
13624,2022,Egypt,Belgium,1.0
13625,2022,Egypt,Botswana,1.0
13626,2022,Egypt,Comoros,1.0
13627,2022,Egypt,DR Congo,1.0
13628,2022,Egypt,Eswatini,1.0
13629,2022,Egypt,Guinea,1.0
13630,2022,Egypt,Kenya,0.0
13631,2022,Egypt,Liberia,1.0
13632,2022,Egypt,Morocco,1.0
13633,2022,Egypt,Niger,1.0
13634,2022,Egypt,South Africa,0.0
13635,2022,Egypt,Sudan,1.0
13636,2022,Egypt,Tanzania,1.0
13637,2022,Egypt,Togo,1.0
13638,2022,Egypt,Tunisia,1.0
13639,2022,Egypt,Uganda,1.0
13640,2022,Egypt,Zimbabwe,1.0
13641,2022,El Salvador,Barbados,1.0
13642,2022,El Salvador,Bolivia,0.0
13643,2022,El Salvador,Chile,0.0
13644,2022,El Salvador,Costa Rica,0.0
13645,2022,El Salvador,Dominican Republic,1.0
13646,2022,El Salvador,Ecuador,0.0
13647,2022,El Salvador,Grenada,1.0
13648,2022,El Salvador,Guatemala,0.4
13649,2022,El Salvador,Haiti,1.0
13650,2022,El Salvador,Honduras,1.0
13651,2022,El Salvador,Iceland,0.0
13652,2022,El Salvador,Jamaica,0.5
13653,2022,El Salvador,Montserrat,1.0
13654,2022,El Salvador,Saint Lucia,1.0
13655,2022,El Salvador,United States,0.0
13656,2022,Elba Island,Raetia,1.0
13657,2022,Ellan Vannin,Panjab,1.0
13658,2022,England,Austria,1.0
13659,2022,England,Belgium,1.0
13660,2022,England,Bulgaria,1.0
13661,2022,England,Costa Rica,1.0
13662,2022,England,Croatia,1.0
13663,2022,England,Czech Republic,1.0
13664,2022,England,Denmark,0.5
13665,2022,England,France,0.0
13666,2022,England,Germany,0.5
13667,2022,England,Hungary,0.0
13668,2022,England,Iceland,1.0
13669,2022,England,Iran,1.0
13670,2022,England,Italy,0.0
13671,2022,England,Ivory Coast,1.0
13672,2022,England,Kosovo,1.0
13673,2022,England,Montenegro,1.0
13674,2022,England,Netherlands,0.0
13675,2022,England,Nigeria,1.0
13676,2022,England,Republic of Ireland,1.0
13677,2022,England,Romania,1.0
13678,2022,England,Scotland,0.0
13679,2022,England,Senegal,1.0
13680,2022,England,Spain,0.0
13681,2022,England,Switzerland,1.0
13682,2022,England,United States,0.5
13683,2022,England,Wales,1.0
13684,2022,Equatorial Guinea,Ivory Coast,0.0
13685,2022,Equatorial Guinea,Liberia,0.0
13686,2022,Equatorial Guinea,Libya,1.0
13687,2022,Equatorial Guinea,Madagascar,0.0
13688,2022,Equatorial Guinea,Senegal,0.0
13689,2022,Equatorial Guinea,Sudan,1.0
13690,2022,Equatorial Guinea,Tanzania,1.0
13691,2022,Equatorial Guinea,Togo,0.0
13692,2022,Equatorial Guinea,Tunisia,0.0
13693,2022,Estonia,Armenia,0.0
13694,2022,Estonia,Belarus,0.0
13695,2022,Estonia,Cyprus,0.0
13696,2022,Estonia,Finland,0.5
13697,2022,Estonia,Georgia,0.0
13698,2022,Estonia,Germany,0.0
13699,2022,Estonia,Greece,0.0
13700,2022,Estonia,Hungary,0.0
13701,2022,Estonia,Iceland,0.0
13702,2022,Estonia,Lithuania,0.0
13703,2022,Estonia,Malta,1.0
13704,2022,Estonia,Morocco,0.0
13705,2022,Estonia,Netherlands,0.0
13706,2022,Estonia,North Macedonia,0.0
13707,2022,Estonia,Northern Ireland,0.0
13708,2022,Estonia,San Marino,1.0
13709,2022,Estonia,Sweden,0.0
13710,2022,Eswatini,Botswana,0.0
13711,2022,Eswatini,Burkina Faso,0.0
13712,2022,Eswatini,Comoros,0.0
13713,2022,Eswatini,Congo,0.0
13714,2022,Eswatini,Egypt,0.0
13715,2022,Eswatini,Guinea-Bissau,0.0
13716,2022,Eswatini,Lesotho,1.0
13717,2022,Eswatini,Mauritius,0.0
13718,2022,Eswatini,Mozambique,0.0
13719,2022,Eswatini,Niger,0.0
13720,2022,Eswatini,Senegal,0.0
13721,2022,Eswatini,Somalia,1.0
13722,2022,Eswatini,Tunisia,0.0
13723,2022,Ethiopia,Burundi,0.0
13724,2022,Ethiopia,Cape Verde,0.0
13725,2022,Ethiopia,Egypt,1.0
13726,2022,Ethiopia,Ghana,0.0
13727,2022,Ethiopia,Ivory Coast,1.0
13728,2022,Ethiopia,Kenya,0.0
13729,2022,Ethiopia,Lesotho,0.0
13730,2022,Ethiopia,Madagascar,1.0
13731,2022,Ethiopia,Malawi,1.0
13732,2022,Ethiopia,Niger,1.0
13733,2022,Ethiopia,Sierra Leone,0.0
13734,2022,Ethiopia,Sudan,0.0
13735,2022,Ethiopia,Uganda,0.5
13736,2022,Faroe Islands,Andorra,1.0
13737,2022,Faroe Islands,Azerbaijan,0.0
13738,2022,Faroe Islands,Iceland,0.0
13739,2022,Faroe Islands,Kosovo,0.0
13740,2022,Faroe Islands,Latvia,0.0
13741,2022,Faroe Islands,Liechtenstein,1.0
13742,2022,Faroe Islands,Lithuania,1.0
13743,2022,Faroe Islands,Luxembourg,0.0
13744,2022,Faroe Islands,Malta,1.0
13745,2022,Faroe Islands,Norway,0.0
13746,2022,Faroe Islands,Romania,0.0
13747,2022,Faroe Islands,Spain,0.0
13748,2022,Faroe Islands,Sweden,0.0
13749,2022,Faroe Islands,Turkey,1.0
13750,2022,Fiji,Mauritius,1.0
13751,2022,Fiji,New Caledonia,1.0
13752,2022,Fiji,Solomon Islands,0.0
13753,2022,Fiji,Tahiti,0.0
13754,2022,Fiji,Tuvalu,1.0
13755,2022,Finland,Armenia,1.0
13756,2022,Finland,Belarus,1.0
13757,2022,Finland,Belgium,0.0
13758,2022,Finland,Bosnia and Herzegovina,0.5
13759,2022,Finland,Bulgaria,1.0
13760,2022,Finland,Estonia,0.5
13761,2022,Finland,Greece,1.0
13762,2022,Finland,Hungary,1.0
13763,2022,Finland,Iceland,0.0
13764,2022,Finland,Italy,0.0
13765,2022,Finland,Liechtenstein,1.0
13766,2022,Finland,Malta,1.0
13767,2022,Finland,Montenegro,1.0
13768,2022,Finland,North Macedonia,0.0
13769,2022,Finland,Republic of Ireland,1.0
13770,2022,Finland,Romania,0.0
13771,2022,Finland,Slovakia,0.0
13772,2022,Finland,Sweden,1.0
13773,2022,Finland,Wales,0.0
13774,2022,France,Albania,1.0
13775,2022,France,Andorra,1.0
13776,2022,France,Australia,1.0
13777,2022,France,Austria,1.0
13778,2022,France,Bolivia,1.0
13779,2022,France,Bulgaria,1.0
13780,2022,France,Colombia,0.0
13781,2022,France,Croatia,0.5
13782,2022,France,Denmark,0.5
13783,2022,France,Finland,0.0
13784,2022,France,Germany,1.0
13785,2022,France,Iceland,0.5
13786,2022,France,Italy,1.0
13787,2022,France,Ivory Coast,1.0
13788,2022,France,Moldova,1.0
13789,2022,France,Morocco,1.0
13790,2022,France,Netherlands,1.0
13791,2022,France,Poland,1.0
13792,2022,France,Portugal,0.0
13793,2022,France,Republic of Ireland,1.0
13794,2022,France,South Africa,1.0
13795,2022,France,Sweden,1.0
13796,2022,France,Switzerland,0.0
13797,2022,France,Turkey,0.0
13798,2022,France,Ukraine,1.0
13799,2022,France,United States,0.0
13800,2022,France,Uruguay,1.0
13801,2022,France,Wales,1.0
13802,2022,French Guiana,Belize,1.0
13803,2022,French Guiana,Grenada,0.0
13804,2022,French Guiana,Guatemala,1.0
13805,2022,French Guiana,Guyana,1.0
13806,2022,French Guiana,Saint Kitts and Nevis,1.0
13807,2022,French Guiana,Saint Vincent and the Grenadines,0.0
13808,2022,Gabon,Angola,1.0
13809,2022,Gabon,Benin,0.0
13810,2022,Gabon,Burkina Faso,0.5
13811,2022,Gabon,Burundi,0.0
13812,2022,Gabon,DR Congo,1.0
13813,2022,Gabon,Gambia,1.0
13814,2022,Gabon,Ghana,0.0
13815,2022,Gabon,Guinea-Bissau,1.0
13816,2022,Gabon,Mali,0.0
13817,2022,Gabon,Mauritania,0.0
13818,2022,Gabon,Morocco,0.0
13819,2022,Gabon,South Sudan,1.0
13820,2022,Gabon,Zambia,0.0
13821,2022,Gambia,Algeria,0.0
13822,2022,Gambia,Angola,1.0
13823,2022,Gambia,Benin,1.0
13824,2022,Gambia,Central African Republic,0.0
13825,2022,Gambia,Chad,0.0
13826,2022,Gambia,DR Congo,0.0
13827,2022,Gambia,Djibouti,0.0
13828,2022,Gambia,Gabon,1.0
13829,2022,Gambia,Guinea-Bissau,0.0
13830,2022,Gambia,Mali,0.0
13831,2022,Gambia,Sierra Leone,0.0
13832,2022,Gambia,South Sudan,1.0
13833,2022,Gambia,Togo,0.5
13834,2022,Gambia,Tunisia,1.0
13835,2022,Georgia,Andorra,1.0
13836,2022,Georgia,Armenia,0.0
13837,2022,Georgia,Belarus,1.0
13838,2022,Georgia,Bulgaria,0.0
13839,2022,Georgia,Denmark,0.0
13840,2022,Georgia,Estonia,0.5
13841,2022,Georgia,Gibraltar,1.0
13842,2022,Georgia,Kazakhstan,1.0
13843,2022,Georgia,Latvia,1.0
13844,2022,Georgia,Lithuania,1.0
13845,2022,Georgia,North Macedonia,0.3333333333333333
13846,2022,Georgia,Republic of Ireland,0.0
13847,2022,Georgia,Switzerland,0.0
13848,2022,Georgia,Uzbekistan,1.0
13849,2022,Germany,Argentina,0.0
13850,2022,Germany,Belarus,1.0
13851,2022,Germany,Brazil,0.0
13852,2022,Germany,Czech Republic,1.0
13853,2022,Germany,Denmark,0.0
13854,2022,Germany,England,0.0
13855,2022,Germany,Estonia,1.0
13856,2022,Germany,France,0.0
13857,2022,Germany,Hungary,0.0
13858,2022,Germany,Israel,1.0
13859,2022,Germany,Italy,1.0
13860,2022,Germany,Japan,0.0
13861,2022,Germany,Latvia,1.0
13862,2022,Germany,Netherlands,0.0
13863,2022,Germany,Northern Ireland,1.0
13864,2022,Germany,Peru,1.0
13865,2022,Germany,Portugal,1.0
13866,2022,Germany,Russia,1.0
13867,2022,Germany,Saudi Arabia,1.0
13868,2022,Germany,Serbia,0.0
13869,2022,Germany,Spain,0.0
13870,2022,Germany,Switzerland,0.0
13871,2022,Germany,Turkey,0.0
13872,2022,Germany,Ukraine,1.0
13873,2022,Ghana,Benin,0.0
13874,2022,Ghana,Comoros,0.0
13875,2022,Ghana,Ivory Coast,0.0
13876,2022,Ghana,Kenya,1.0
13877,2022,Ghana,Madagascar,1.0
13878,2022,Ghana,Mauritania,1.0
13879,2022,Ghana,Nicaragua,1.0
13880,2022,Ghana,Qatar,1.0
13881,2022,Ghana,South Africa,0.5
13882,2022,Ghana,Sudan,1.0
13883,2022,Ghana,São Tomé and Príncipe,1.0
13884,2022,Ghana,Tunisia,0.0
13885,2022,Ghana,Uruguay,0.0
13886,2022,Gibraltar,Andorra,1.0
13887,2022,Gibraltar,Armenia,0.0
13888,2022,Gibraltar,Bulgaria,0.0
13889,2022,Gibraltar,Denmark,0.0
13890,2022,Gibraltar,Estonia,0.0
13891,2022,Gibraltar,Faroe Islands,0.0
13892,2022,Gibraltar,Georgia,0.0
13893,2022,Gibraltar,Grenada,0.0
13894,2022,Gibraltar,Latvia,1.0
13895,2022,Gibraltar,Liechtenstein,0.6666666666666666
13896,2022,Gibraltar,North Macedonia,0.0
13897,2022,Gibraltar,Republic of Ireland,0.0
13898,2022,Gibraltar,San Marino,1.0
13899,2022,Gibraltar,Switzerland,0.0
13900,2022,Greece,Armenia,0.0
13901,2022,Greece,Bosnia and Herzegovina,1.0
13902,2022,Greece,Cyprus,1.0
13903,2022,Greece,Egypt,1.0
13904,2022,Greece,Estonia,0.0
13905,2022,Greece,Finland,1.0
13906,2022,Greece,Honduras,1.0
13907,2022,Greece,Hungary,1.0
13908,2022,Greece,Italy,0.0
13909,2022,Greece,Kosovo,0.5
13910,2022,Greece,Liechtenstein,0.0
13911,2022,Greece,Moldova,1.0
13912,2022,Greece,Northern Ireland,1.0
13913,2022,Greece,Slovenia,0.0
13914,2022,Greece,Switzerland,0.0
13915,2022,Grenada,Belize,1.0
13916,2022,Grenada,Cuba,0.0
13917,2022,Grenada,El Salvador,0.0
13918,2022,Grenada,French Guiana,1.0
13919,2022,Grenada,Jamaica,0.0
13920,2022,Grenada,Qatar,0.0
13921,2022,Grenada,Saint Kitts and Nevis,1.0
13922,2022,Grenada,Saint Martin,1.0
13923,2022,Grenada,Saint Vincent and the Grenadines,0.0
13924,2022,Guadeloupe,Aruba,0.0
13925,2022,Guadeloupe,Bahamas,1.0
13926,2022,Guadeloupe,Barbados,1.0
13927,2022,Guadeloupe,Cape Verde,0.0
13928,2022,Guadeloupe,Cuba,1.0
13929,2022,Guadeloupe,French Guiana,0.0
13930,2022,Guadeloupe,Jamaica,0.0
13931,2022,Guadeloupe,Martinique,0.0
13932,2022,Guadeloupe,Sint Maarten,1.0
13933,2022,Guadeloupe,Trinidad and Tobago,0.0
13934,2022,Guadeloupe,Turks and Caicos Islands,1.0
13935,2022,Guam,Cambodia,0.0
13936,2022,Guam,Northern Mariana Islands,1.0
13937,2022,Guatemala,Anguilla,1.0
13938,2022,Guatemala,Antigua and Barbuda,1.0
13939,2022,Guatemala,Belize,1.0
13940,2022,Guatemala,Costa Rica,1.0
13941,2022,Guatemala,Cuba,1.0
13942,2022,Guatemala,Dominican Republic,1.0
13943,2022,Guatemala,Guadeloupe,0.0
13944,2022,Guatemala,Guyana,1.0
13945,2022,Guatemala,Haiti,1.0
13946,2022,Guatemala,Honduras,1.0
13947,2022,Guatemala,Mexico,0.0
13948,2022,Guatemala,Nicaragua,0.6666666666666666
13949,2022,Guatemala,Puerto Rico,1.0
13950,2022,Guatemala,Trinidad and Tobago,0.0
13951,2022,Guinea,Central African Republic,1.0
13952,2022,Guinea,Chad,1.0
13953,2022,Guinea,Comoros,0.0
13954,2022,Guinea,Gambia,0.0
13955,2022,Guinea,Ivory Coast,0.0
13956,2022,Guinea,Madagascar,0.0
13957,2022,Guinea,Malawi,1.0
13958,2022,Guinea,Mali,1.0
13959,2022,Guinea,Namibia,1.0
13960,2022,Guinea,Niger,1.0
13961,2022,Guinea,Rwanda,1.0
13962,2022,Guinea,Togo,0.0
13963,2022,Guinea-Bissau,Congo,1.0
13964,2022,Guinea-Bissau,Egypt,0.0
13965,2022,Guinea-Bissau,Equatorial Guinea,1.0
13966,2022,Guinea-Bissau,Eswatini,1.0
13967,2022,Guinea-Bissau,Ghana,0.0
13968,2022,Guinea-Bissau,Mozambique,0.0
13969,2022,Guinea-Bissau,Nigeria,0.0
13970,2022,Guinea-Bissau,Senegal,0.0
13971,2022,Guinea-Bissau,São Tomé and Príncipe,1.0
13972,2022,Guinea-Bissau,Zambia,1.0
13973,2022,Guyana,Antigua and Barbuda,1.0
13974,2022,Guyana,Aruba,1.0
13975,2022,Guyana,Barbados,1.0
13976,2022,Guyana,Belize,1.0
13977,2022,Guyana,Bermuda,1.0
13978,2022,Guyana,Haiti,0.0
13979,2022,Guyana,Jamaica,0.0
13980,2022,Guyana,Panama,0.0
13981,2022,Haiti,Bermuda,1.0
13982,2022,Haiti,Canada,0.5
13983,2022,Haiti,Costa Rica,0.5
13984,2022,Haiti,Cuba,1.0
13985,2022,Haiti,Curaçao,0.0
13986,2022,Haiti,Guyana,1.0
13987,2022,Haiti,Jordan,1.0
13988,2022,Haiti,Mexico,0.0
13989,2022,Haiti,Montserrat,1.0
13990,2022,Haiti,Saint Vincent and the Grenadines,1.0
13991,2022,Haiti,Sint Maarten,1.0
13992,2022,Honduras,Canada,1.0
13993,2022,Honduras,Chile,1.0
13994,2022,Honduras,Costa Rica,0.0
13995,2022,Honduras,Curaçao,0.0
13996,2022,Honduras,Ecuador,0.0
13997,2022,Honduras,El Salvador,1.0
13998,2022,Honduras,Grenada,1.0
13999,2022,Honduras,Guatemala,1.0
14000,2022,Honduras,Martinique,1.0
14001,2022,Honduras,Nicaragua,0.0
14002,2022,Honduras,Panama,1.0
14003,2022,Honduras,Puerto Rico,1.0
14004,2022,Honduras,Qatar,0.0
14005,2022,Honduras,Trinidad and Tobago,1.0
14006,2022,Honduras,United Arab Emirates,0.0
14007,2022,Hong Kong,Afghanistan,1.0
14008,2022,Hong Kong,China PR,0.0
14009,2022,Hong Kong,Myanmar,0.5
14010,2022,Hong Kong,North Korea,0.0
14011,2022,Hong Kong,Taiwan,0.0
14012,2022,Hong Kong,Thailand,0.0
14013,2022,Hungary,Australia,0.0
14014,2022,Hungary,Azerbaijan,1.0
14015,2022,Hungary,Croatia,1.0
14016,2022,Hungary,Cyprus,1.0
14017,2022,Hungary,England,1.0
14018,2022,Hungary,Estonia,1.0
14019,2022,Hungary,Finland,1.0
14020,2022,Hungary,France,0.0
14021,2022,Hungary,Germany,0.0
14022,2022,Hungary,Greece,1.0
14023,2022,Hungary,Iceland,1.0
14024,2022,Hungary,Italy,0.0
14025,2022,Hungary,Kazakhstan,0.0
14026,2022,Hungary,Portugal,0.0
14027,2022,Hungary,Republic of Ireland,0.0
14028,2022,Hungary,Russia,0.0
14029,2022,Hungary,Scotland,0.0
14030,2022,Hungary,Serbia,0.0
14031,2022,Hungary,Slovakia,0.0
14032,2022,Hungary,Turkey,1.0
14033,2022,Hungary,Uruguay,0.0
14034,2022,Hungary,Wales,1.0
14035,2022,Iceland,Albania,0.5
14036,2022,Iceland,Andorra,1.0
14037,2022,Iceland,Belgium,0.0
14038,2022,Iceland,Denmark,0.0
14039,2022,Iceland,England,0.0
14040,2022,Iceland,France,0.0
14041,2022,Iceland,Ghana,0.0
14042,2022,Iceland,Israel,0.0
14043,2022,Iceland,Moldova,1.0
14044,2022,Iceland,Norway,0.0
14045,2022,Iceland,Qatar,0.0
14046,2022,Iceland,Romania,1.0
14047,2022,Iceland,Sweden,0.0
14048,2022,Iceland,Switzerland,0.0
14049,2022,Iceland,Turkey,1.0
14050,2022,Iceland,Uganda,0.0
14051,2022,Iceland,Venezuela,1.0
14052,2022,India,Afghanistan,1.0
14053,2022,India,Bahrain,0.0
14054,2022,India,Cambodia,1.0
14055,2022,India,Hong Kong,1.0
14056,2022,India,Jordan,0.0
14057,2022,India,Maldives,1.0
14058,2022,India,Nepal,1.0
14059,2022,India,Oman,0.0
14060,2022,India,Pakistan,1.0
14061,2022,India,Singapore,0.0
14062,2022,India,Sri Lanka,0.5
14063,2022,Indonesia,Afghanistan,0.0
14064,2022,Indonesia,Bangladesh,0.0
14065,2022,Indonesia,Cambodia,1.0
14066,2022,Indonesia,Curaçao,1.0
14067,2022,Indonesia,Hong Kong,0.0
14068,2022,Indonesia,Iceland,0.0
14069,2022,Indonesia,Jordan,0.0
14070,2022,Indonesia,Mauritius,1.0
14071,2022,Indonesia,Myanmar,1.0
14072,2022,Indonesia,Nepal,1.0
14073,2022,Indonesia,Oman,0.0
14074,2022,Indonesia,Philippines,0.0
14075,2022,Indonesia,Taiwan,1.0
14076,2022,Indonesia,Thailand,0.0
14077,2022,Indonesia,Timor-Leste,1.0
14078,2022,Indonesia,Vanuatu,1.0
14079,2022,Indonesia,Vietnam,0.0
14080,2022,Iran,Algeria,0.0
14081,2022,Iran,Bolivia,1.0
14082,2022,Iran,Iraq,0.0
14083,2022,Iran,Japan,0.0
14084,2022,Iran,Nicaragua,1.0
14085,2022,Iran,Oman,1.0
14086,2022,Iran,Senegal,0.0
14087,2022,Iran,Sierra Leone,1.0
14088,2022,Iran,Syria,1.0
14089,2022,Iran,Trinidad and Tobago,1.0
14090,2022,Iran,Tunisia,0.0
14091,2022,Iran,United States,0.0
14092,2022,Iran,Uruguay,1.0
14093,2022,Iran,Uzbekistan,1.0
14094,2022,Iran,Venezuela,0.0
14095,2022,Iran,Yemen,1.0
14096,2022,Iraq,Bahrain,0.0
14097,2022,Iraq,Bolivia,0.0
14098,2022,Iraq,China PR,1.0
14099,2022,Iraq,Ecuador,0.0
14100,2022,Iraq,Kuwait,1.0
14101,2022,Iraq,Lebanon,1.0
14102,2022,Iraq,Nepal,1.0
14103,2022,Iraq,Palestine,0.6666666666666666
14104,2022,Iraq,Qatar,0.0
14105,2022,Iraq,Saudi Arabia,1.0
14106,2022,Iraq,Syria,0.0
14107,2022,Iraq,Tajikistan,0.0
14108,2022,Iraq,Uganda,1.0
14109,2022,Iraq,Uzbekistan,0.0
14110,2022,Iraq,Vietnam,1.0
14111,2022,Iraq,Yemen,1.0
14112,2022,Iraq,Zambia,1.0
14113,2022,Israel,Albania,1.0
14114,2022,Israel,Austria,1.0
14115,2022,Israel,Cyprus,0.0
14116,2022,Israel,Czech Republic,0.0
14117,2022,Israel,Guatemala,1.0
14118,2022,Israel,Iceland,0.0
14119,2022,Israel,Latvia,1.0
14120,2022,Israel,North Macedonia,0.0
14121,2022,Israel,Poland,0.0
14122,2022,Israel,Romania,0.0
14123,2022,Israel,Scotland,1.0
14124,2022,Israel,Slovakia,0.0
14125,2022,Israel,Slovenia,0.0
14126,2022,Israel,Zambia,1.0
14127,2022,Italy,Argentina,0.0
14128,2022,Italy,Armenia,1.0
14129,2022,Italy,Austria,1.0
14130,2022,Italy,Belgium,1.0
14131,2022,Italy,Bosnia and Herzegovina,0.5
14132,2022,Italy,Czech Republic,1.0
14133,2022,Italy,England,1.0
14134,2022,Italy,Estonia,1.0
14135,2022,Italy,Finland,1.0
14136,2022,Italy,Germany,0.0
14137,2022,Italy,Greece,1.0
14138,2022,Italy,Hungary,1.0
14139,2022,Italy,Liechtenstein,1.0
14140,2022,Italy,Moldova,1.0
14141,2022,Italy,Netherlands,0.0
14142,2022,Italy,Poland,0.5
14143,2022,Italy,Portugal,0.0
14144,2022,Italy,San Marino,1.0
14145,2022,Italy,Saudi Arabia,1.0
14146,2022,Italy,Spain,0.0
14147,2022,Italy,Switzerland,1.0
14148,2022,Italy,Turkey,1.0
14149,2022,Italy,Ukraine,0.0
14150,2022,Italy,United States,1.0
14151,2022,Italy,Wales,1.0
14152,2022,Ivory Coast,Algeria,0.5
14153,2022,Ivory Coast,Benin,0.0
14154,2022,Ivory Coast,Burkina Faso,0.5
14155,2022,Ivory Coast,Burundi,1.0
14156,2022,Ivory Coast,Central African Republic,1.0
14157,2022,Ivory Coast,Comoros,1.0
14158,2022,Ivory Coast,DR Congo,1.0
14159,2022,Ivory Coast,Egypt,0.0
14160,2022,Ivory Coast,Ethiopia,1.0
14161,2022,Ivory Coast,Guinea,1.0
14162,2022,Ivory Coast,Liberia,1.0
14163,2022,Ivory Coast,Madagascar,1.0
14164,2022,Ivory Coast,Niger,1.0
14165,2022,Ivory Coast,Rwanda,1.0
14166,2022,Ivory Coast,Sierra Leone,0.0
14167,2022,Ivory Coast,South Africa,1.0
14168,2022,Ivory Coast,Togo,0.5
14169,2022,Ivory Coast,Tunisia,1.0
14170,2022,Ivory Coast,Uganda,0.0
14171,2022,Ivory Coast,Zambia,1.0
14172,2022,Jamaica,Antigua and Barbuda,0.5
14173,2022,Jamaica,Aruba,1.0
14174,2022,Jamaica,Cayman Islands,1.0
14175,2022,Jamaica,Curaçao,0.0
14176,2022,Jamaica,Guyana,0.0
14177,2022,Jamaica,Honduras,1.0
14178,2022,Jamaica,Mexico,0.0
14179,2022,Jamaica,Panama,1.0
14180,2022,Jamaica,South Korea,0.0
14181,2022,Jamaica,Suriname,1.0
14182,2022,Japan,Brazil,0.0
14183,2022,Japan,Cameroon,0.0
14184,2022,Japan,Canada,0.0
14185,2022,Japan,Chile,0.0
14186,2022,Japan,China PR,0.0
14187,2022,Japan,Costa Rica,0.0
14188,2022,Japan,Croatia,0.0
14189,2022,Japan,Ghana,0.0
14190,2022,Japan,Hong Kong,1.0
14191,2022,Japan,Ivory Coast,1.0
14192,2022,Japan,Mali,0.0
14193,2022,Japan,Mexico,0.0
14194,2022,Japan,Panama,1.0
14195,2022,Japan,Paraguay,1.0
14196,2022,Japan,Qatar,0.0
14197,2022,Japan,Saudi Arabia,1.0
14198,2022,Japan,South Korea,1.0
14199,2022,Japan,Spain,1.0
14200,2022,Japan,Turkmenistan,1.0
14201,2022,Japan,Uzbekistan,1.0
14202,2022,Jordan,Bahrain,0.0
14203,2022,Jordan,Cyprus,1.0
14204,2022,Jordan,Finland,0.0
14205,2022,Jordan,India,1.0
14206,2022,Jordan,Indonesia,1.0
14207,2022,Jordan,Iraq,0.0
14208,2022,Jordan,Kuwait,1.0
14209,2022,Jordan,Kyrgyzstan,0.0
14210,2022,Jordan,Lebanon,0.5
14211,2022,Jordan,Malaysia,1.0
14212,2022,Jordan,Nepal,1.0
14213,2022,Jordan,New Zealand,1.0
14214,2022,Jordan,Oman,0.0
14215,2022,Jordan,Paraguay,0.0
14216,2022,Jordan,Saudi Arabia,0.5
14217,2022,Jordan,Singapore,0.0
14218,2022,Jordan,Spain,0.0
14219,2022,Jordan,Syria,1.0
14220,2022,Jordan,Tajikistan,0.5
14221,2022,Jordan,Uzbekistan,0.5
14222,2022,Jordan,Vietnam,0.0
14223,2022,Kazakhstan,Albania,0.0
14224,2022,Kazakhstan,Andorra,1.0
14225,2022,Kazakhstan,Azerbaijan,1.0
14226,2022,Kazakhstan,Belarus,0.5
14227,2022,Kazakhstan,Belgium,0.0
14228,2022,Kazakhstan,Cyprus,0.0
14229,2022,Kazakhstan,Georgia,0.0
14230,2022,Kazakhstan,Latvia,0.0
14231,2022,Kazakhstan,Lithuania,0.0
14232,2022,Kazakhstan,Moldova,0.5
14233,2022,Kazakhstan,Russia,0.0
14234,2022,Kazakhstan,San Marino,1.0
14235,2022,Kazakhstan,Scotland,1.0
14236,2022,Kazakhstan,Slovakia,1.0
14237,2022,Kazakhstan,Tajikistan,1.0
14238,2022,Kenya,Comoros,0.0
14239,2022,Kenya,DR Congo,0.0
14240,2022,Kenya,Egypt,0.0
14241,2022,Kenya,Equatorial Guinea,1.0
14242,2022,Kenya,Eswatini,0.0
14243,2022,Kenya,Ethiopia,1.0
14244,2022,Kenya,Ghana,1.0
14245,2022,Kenya,Madagascar,1.0
14246,2022,Kenya,Malawi,1.0
14247,2022,Kenya,Mozambique,0.0
14248,2022,Kenya,Senegal,0.0
14249,2022,Kenya,South Sudan,1.0
14250,2022,Kenya,Tanzania,1.0
14251,2022,Kenya,Togo,0.0
14252,2022,Kenya,Uganda,0.0
14253,2022,Kenya,Zambia,1.0
14254,2022,Kernow,Barawa,1.0
14255,2022,Kosovo,Armenia,0.0
14256,2022,Kosovo,Azerbaijan,1.0
14257,2022,Kosovo,Bulgaria,0.0
14258,2022,Kosovo,Burkina Faso,1.0
14259,2022,Kosovo,Cyprus,1.0
14260,2022,Kosovo,Czech Republic,1.0
14261,2022,Kosovo,Denmark,0.0
14262,2022,Kosovo,England,0.0
14263,2022,Kosovo,Faroe Islands,0.5
14264,2022,Kosovo,Gambia,1.0
14265,2022,Kosovo,Gibraltar,1.0
14266,2022,Kosovo,Greece,0.0
14267,2022,Kosovo,Guinea,0.0
14268,2022,Kosovo,Jordan,0.0
14269,2022,Kosovo,Lithuania,1.0
14270,2022,Kosovo,Madagascar,1.0
14271,2022,Kosovo,Malta,1.0
14272,2022,Kosovo,Moldova,1.0
14273,2022,Kosovo,Montenegro,1.0
14274,2022,Kosovo,Northern Ireland,1.0
14275,2022,Kosovo,San Marino,1.0
14276,2022,Kosovo,Slovenia,0.0
14277,2022,Kosovo,Sweden,0.0
14278,2022,Kuwait,Australia,0.0
14279,2022,Kuwait,Bahrain,0.0
14280,2022,Kuwait,Cameroon,0.0
14281,2022,Kuwait,Egypt,0.0
14282,2022,Kuwait,Indonesia,0.0
14283,2022,Kuwait,Iraq,0.0
14284,2022,Kuwait,Jordan,0.0
14285,2022,Kuwait,Lebanon,0.6666666666666666
14286,2022,Kuwait,Libya,0.5
14287,2022,Kuwait,Nepal,0.6666666666666666
14288,2022,Kuwait,Palestine,0.5
